val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.H2S.weV,val.H2S.cnc,val.H2S.aeV,val.H2S.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.315567,22.9,0.309942,0.003048,0.244066,30.3,0.265129,0.011795,0.415444,783.6,0.254754,0.168149,50.7,21.2,0.266754,-1.8,0.269067,-0.009171,2018-12-11T09:07:51Z,scs-be2-2
0.315755,24.4,0.30988,0.003347,0.244629,30.8,0.265317,0.0125,0.415819,790.5,0.256066,0.169818,50.6,21.3,0.266817,2.6,0.268129,-0.00759,2018-12-11T09:08:01Z,scs-be2-2
0.31588,26.3,0.309755,0.003699,0.244441,31.1,0.266004,0.012931,0.416319,791.3,0.255754,0.170012,50.7,21.3,0.267067,1.0,0.268629,-0.00816,2018-12-11T09:08:11Z,scs-be2-2
0.315942,26.0,0.309817,0.003648,0.244129,30.4,0.265317,0.012,0.415944,788.8,0.255504,0.169393,50.7,21.3,0.266879,9.4,0.266692,-0.005171,2018-12-11T09:08:21Z,scs-be2-2
0.315817,25.3,0.309817,0.003523,0.243816,29.8,0.264629,0.01107,0.416194,790.1,0.255566,0.169704,50.6,21.3,0.266254,6.8,0.266879,-0.006104,2018-12-11T09:08:31Z,scs-be2-2
0.315505,23.7,0.309817,0.00321,0.243566,29.2,0.264067,0.010314,0.415069,784.3,0.255316,0.168334,50.7,21.3,0.266817,5.2,0.267567,-0.006668,2018-12-11T09:08:41Z,scs-be2-2
0.315817,24.8,0.30988,0.003409,0.244129,29.6,0.264004,0.01082,0.413631,774.7,0.254441,0.166041,50.6,21.3,0.266754,-2.8,0.269254,-0.009496,2018-12-11T09:08:51Z,scs-be2-2
0.315817,24.2,0.309942,0.003296,0.244066,29.9,0.264629,0.01132,0.414756,776.9,0.253816,0.166555,50.7,21.3,0.267254,7.3,0.267379,-0.005923,2018-12-11T09:09:01Z,scs-be2-2
0.315755,24.4,0.30988,0.003347,0.244254,29.3,0.263442,0.01044,0.414381,777.9,0.254441,0.166791,50.6,21.3,0.267004,3.7,0.268004,-0.007198,2018-12-11T09:09:11Z,scs-be2-2
0.315692,24.7,0.309817,0.003398,0.244441,29.3,0.263192,0.010402,0.414256,778.6,0.254754,0.166972,50.6,21.3,0.266879,5.4,0.267567,-0.006606,2018-12-11T09:09:21Z,scs-be2-2
0.315817,25.9,0.309755,0.003636,0.244754,30.7,0.265129,0.012457,0.414944,782.5,0.255004,0.167904,50.6,21.3,0.266879,-8.5,0.270567,-0.011523,2018-12-11T09:09:31Z,scs-be2-2
0.315567,24.6,0.309755,0.003386,0.244691,30.9,0.265442,0.012675,0.413381,778.5,0.255629,0.166952,50.6,21.3,0.266879,6.8,0.267254,-0.006093,2018-12-11T09:09:41Z,scs-be2-2
0.315942,25.4,0.30988,0.003534,0.244566,30.8,0.265442,0.01255,0.414444,781.5,0.255254,0.167648,50.6,21.3,0.266629,3.8,0.267754,-0.007163,2018-12-11T09:09:51Z,scs-be2-2
0.315942,24.8,0.309942,0.003423,0.244441,30.5,0.265129,0.01217,0.415006,779.9,0.254316,0.167286,50.6,21.2,0.266317,4.4,0.267442,-0.00695,2018-12-11T09:10:01Z,scs-be2-2
0.315755,23.9,0.309942,0.003235,0.244754,30.8,0.265192,0.012539,0.416381,789.5,0.255254,0.169572,50.6,21.2,0.266317,9.9,0.266254,-0.005007,2018-12-11T09:10:11Z,scs-be2-2
0.315817,25.3,0.309817,0.003523,0.245004,30.8,0.265004,0.012594,0.417381,795.3,0.255629,0.170952,50.7,21.3,0.266567,2.2,0.268067,-0.007738,2018-12-11T09:10:21Z,scs-be2-2
0.315942,26.6,0.309755,0.003761,0.245129,31.8,0.266317,0.0139,0.418381,799.5,0.255629,0.171952,50.7,21.3,0.266504,4.6,0.267504,-0.006878,2018-12-11T09:10:31Z,scs-be2-2
0.315817,24.8,0.30988,0.003409,0.244691,31.1,0.265754,0.012956,0.417569,796.1,0.255629,0.17114,50.7,21.3,0.266629,0.9,0.268379,-0.008187,2018-12-11T09:10:41Z,scs-be2-2
0.315817,24.2,0.309942,0.003296,0.245129,30.6,0.264442,0.012214,0.417631,796.3,0.255629,0.171202,50.6,21.3,0.266692,8.0,0.266879,-0.005666,2018-12-11T09:10:51Z,scs-be2-2
0.315692,24.7,0.309817,0.003398,0.244691,29.9,0.263817,0.011214,0.416444,791.6,0.255691,0.170076,50.7,21.3,0.266817,9.3,0.266692,-0.005234,2018-12-11T09:11:01Z,scs-be2-2
0.315755,24.4,0.30988,0.003347,0.244941,30.5,0.264567,0.012139,0.415631,787.4,0.255504,0.16908,50.6,21.3,0.266504,2.3,0.268004,-0.007698,2018-12-11T09:11:11Z,scs-be2-2
0.315505,23.7,0.309817,0.003212,0.245316,31.8,0.266129,0.013946,0.416006,791.0,0.256004,0.169926,50.6,21.2,0.266442,7.7,0.266817,-0.005802,2018-12-11T09:11:21Z,scs-be2-2
0.31588,25.1,0.30988,0.003472,0.245066,31.4,0.265754,0.013331,0.417694,796.1,0.255504,0.171143,50.7,21.3,0.266317,7.0,0.266879,-0.006041,2018-12-11T09:11:31Z,scs-be2-2
0.315817,24.8,0.30988,0.003411,0.245066,31.3,0.265692,0.013302,0.418444,797.9,0.255191,0.171574,50.7,21.2,0.266817,-7.4,0.270317,-0.011153,2018-12-11T09:11:41Z,scs-be2-2
0.315442,23.4,0.309817,0.003149,0.245316,31.4,0.265504,0.013383,0.416006,786.9,0.255004,0.168954,50.6,21.2,0.267192,7.5,0.267317,-0.00587,2018-12-11T09:11:51Z,scs-be2-2
0.315567,23.5,0.30988,0.003161,0.245004,31.3,0.265692,0.01324,0.415631,786.1,0.255191,0.168761,50.6,21.2,0.267442,7.6,0.267442,-0.005825,2018-12-11T09:12:01Z,scs-be2-2
0.315505,24.3,0.309755,0.003325,0.244629,31.3,0.266192,0.013315,0.413944,778.8,0.255129,0.167013,50.6,21.2,0.266504,3.5,0.267754,-0.007274,2018-12-11T09:12:11Z,scs-be2-2
0.31563,23.8,0.30988,0.003222,0.244254,30.2,0.264754,0.01162,0.413881,776.5,0.254629,0.166474,50.7,21.3,0.267067,7.7,0.267192,-0.005803,2018-12-11T09:12:21Z,scs-be2-2
0.31563,23.8,0.30988,0.003224,0.244629,30.2,0.264379,0.011682,0.413819,772.9,0.253816,0.165612,50.7,21.2,0.266754,13.1,0.265817,-0.003854,2018-12-11T09:12:31Z,scs-be2-2
0.31563,24.4,0.309817,0.003335,0.244379,30.8,0.265567,0.012475,0.412444,768.0,0.254004,0.164426,50.7,21.3,0.267379,6.8,0.267567,-0.006106,2018-12-11T09:12:41Z,scs-be2-2
0.315817,23.6,0.310005,0.003185,0.244129,31.4,0.266817,0.013378,0.412756,772.1,0.254691,0.1654,50.7,21.2,0.267317,-0.2,0.269067,-0.008608,2018-12-11T09:12:51Z,scs-be2-2
0.315692,24.1,0.30988,0.003286,0.243754,30.5,0.265754,0.012046,0.412069,768.9,0.254629,0.164652,50.7,21.2,0.267317,2.3,0.268504,-0.007688,2018-12-11T09:13:01Z,scs-be2-2
0.315755,23.9,0.309942,0.003235,0.244066,30.4,0.265317,0.011964,0.413569,779.0,0.255566,0.167063,50.7,21.2,0.267067,8.3,0.267067,-0.005586,2018-12-11T09:13:11Z,scs-be2-2
0.315817,24.2,0.309942,0.003296,0.244254,30.7,0.265567,0.01235,0.416444,791.1,0.255566,0.169954,50.7,21.3,0.266879,6.8,0.267254,-0.006093,2018-12-11T09:13:21Z,scs-be2-2
0.316005,25.2,0.309942,0.003486,0.244129,31.0,0.266129,0.012759,0.418256,797.4,0.255254,0.171447,50.7,21.2,0.266379,-1.4,0.268754,-0.009035,2018-12-11T09:13:31Z,scs-be2-2
0.316067,26.1,0.30988,0.003661,0.244004,30.7,0.265942,0.012465,0.418444,802.7,0.256379,0.172728,50.7,21.2,0.266754,5.9,0.267379,-0.00641,2018-12-11T09:13:41Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.244379,31.3,0.266379,0.013234,0.417444,796.0,0.255754,0.171121,50.7,21.2,0.266504,8.7,0.266629,-0.005433,2018-12-11T09:13:51Z,scs-be2-2
0.315692,24.7,0.309817,0.0034,0.244691,31.2,0.265879,0.013096,0.416069,789.5,0.255566,0.169563,50.7,21.2,0.266692,-1.4,0.268942,-0.009029,2018-12-11T09:14:01Z,scs-be2-2
0.31563,25.0,0.309755,0.003448,0.244441,31.1,0.266067,0.012987,0.415881,789.0,0.255629,0.169452,50.7,21.3,0.266567,-8.2,0.270317,-0.011425,2018-12-11T09:14:11Z,scs-be2-2
0.31588,25.1,0.30988,0.003472,0.244129,30.6,0.265629,0.012281,0.415444,784.4,0.254941,0.168343,50.7,21.3,0.266504,7.2,0.266942,-0.005956,2018-12-11T09:14:21Z,scs-be2-2
0.316005,25.1,0.309942,0.003484,0.244129,30.7,0.265692,0.012338,0.417694,798.6,0.256129,0.171754,50.7,21.3,0.267067,5.1,0.267754,-0.006725,2018-12-11T09:14:31Z,scs-be2-2
0.315817,24.2,0.309942,0.003298,0.243816,30.5,0.265754,0.012108,0.419069,805.1,0.256316,0.173292,50.7,21.2,0.266567,5.1,0.267442,-0.0067,2018-12-11T09:14:41Z,scs-be2-2
0.31563,24.4,0.309817,0.003337,0.243566,30.3,0.265754,0.011858,0.418819,805.0,0.256566,0.173285,50.7,21.2,0.266379,2.0,0.268004,-0.007808,2018-12-11T09:14:51Z,scs-be2-2
0.315755,24.4,0.30988,0.003349,0.243254,29.5,0.264817,0.010701,0.417506,794.0,0.255191,0.170636,50.7,21.2,0.266942,6.5,0.267379,-0.006223,2018-12-11T09:15:01Z,scs-be2-2
0.315942,24.8,0.309942,0.003423,0.243191,29.8,0.265317,0.011089,0.417506,797.5,0.256066,0.171487,50.7,21.2,0.266817,6.7,0.267254,-0.006143,2018-12-11T09:15:11Z,scs-be2-2
0.31588,25.7,0.309817,0.003587,0.243191,29.7,0.265129,0.01092,0.417444,796.5,0.255879,0.171242,50.7,21.2,0.266754,7.7,0.267004,-0.005797,2018-12-11T09:15:21Z,scs-be2-2
0.316067,26.1,0.30988,0.003659,0.243316,29.3,0.264504,0.010457,0.418569,804.1,0.256566,0.173057,50.7,21.3,0.267067,-0.4,0.268942,-0.008672,2018-12-11T09:15:31Z,scs-be2-2
0.315755,25.6,0.309755,0.003575,0.243629,29.8,0.264879,0.011133,0.418444,802.5,0.256316,0.172667,50.7,21.2,0.267067,6.8,0.267379,-0.006098,2018-12-11T09:15:41Z,scs-be2-2
0.315755,25.0,0.309817,0.003462,0.243629,30.2,0.265567,0.011752,0.418069,800.1,0.256129,0.17211,50.7,21.2,0.266379,3.7,0.267629,-0.007194,2018-12-11T09:15:51Z,scs-be2-2
0.31588,25.1,0.30988,0.003474,0.243629,29.9,0.265004,0.011245,0.417569,794.5,0.255254,0.17076,50.7,21.2,0.266567,7.4,0.266942,-0.005882,2018-12-11T09:16:01Z,scs-be2-2
0.315692,23.5,0.309942,0.003171,0.243504,29.3,0.264254,0.01042,0.417756,798.1,0.255941,0.171633,50.7,21.3,0.266692,6.6,0.267192,-0.006178,2018-12-11T09:16:11Z,scs-be2-2
0.315942,24.8,0.309942,0.003421,0.243629,29.2,0.263879,0.010208,0.417069,793.5,0.255504,0.170518,50.7,21.3,0.266629,-7.4,0.270192,-0.011158,2018-12-11T09:16:21Z,scs-be2-2
0.315755,24.4,0.30988,0.003349,0.243941,29.9,0.264692,0.011276,0.417631,795.8,0.255504,0.171065,50.7,21.2,0.266692,0.0,0.268629,-0.008518,2018-12-11T09:16:31Z,scs-be2-2
0.315755,24.4,0.30988,0.003349,0.243316,29.3,0.264442,0.010426,0.415444,785.6,0.255254,0.168635,50.7,21.2,0.267067,3.4,0.268129,-0.007325,2018-12-11T09:16:41Z,scs-be2-2
