val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.285192,52.4,0.285629,-0.007465,0.404569,-9.6,0.400756,-0.002768,0.387506,-66.4,0.230441,0.031371,52.7,29.3,0.287254,60.7,0.29638,-0.00737,2019-01-03T07:40:33Z,scs-bgx-502
0.285004,51.8,0.285629,-0.007652,0.404194,-10.2,0.400756,-0.002985,0.387506,-62.8,0.231004,0.032191,52.3,29.3,0.287754,62.7,0.296317,-0.006752,2019-01-03T07:40:43Z,scs-bgx-502
0.284879,50.9,0.285692,-0.007895,0.403569,-11.3,0.400756,-0.003372,0.387381,-64.2,0.230879,0.031884,52.1,29.3,0.288004,64.3,0.296192,-0.006267,2019-01-03T07:40:53Z,scs-bgx-502
0.284754,50.9,0.285629,-0.007902,0.403506,-11.5,0.400756,-0.003435,0.386818,-66.2,0.230941,0.031412,51.9,29.3,0.288254,62,0.296692,-0.006957,2019-01-03T07:41:03Z,scs-bgx-502
0.284567,50.6,0.285567,-0.007971,0.403069,-12.5,0.400756,-0.003793,0.386881,-66.8,0.230816,0.031293,51.7,29.3,0.288379,63.6,0.296505,-0.00648,2019-01-03T07:41:13Z,scs-bgx-502
0.284129,49.1,0.285567,-0.008409,0.402256,-13.6,0.400756,-0.00421,0.386756,-67.3,0.230816,0.031168,51.5,29.3,0.288817,67.4,0.29613,-0.005337,2019-01-03T07:41:23Z,scs-bgx-502
0.284379,50,0.285567,-0.008159,0.402381,-16.8,0.400631,-0.005354,0.386506,-68.4,0.230816,0.030918,51.3,29.3,0.288692,65.8,0.296317,-0.005815,2019-01-03T07:41:33Z,scs-bgx-502
0.284567,50.6,0.285567,-0.007971,0.402444,-15.6,0.400694,-0.004934,0.385881,-73.9,0.230379,0.029655,51.1,29.3,0.288629,65.2,0.29638,-0.005995,2019-01-03T07:41:43Z,scs-bgx-502
0.284067,49.3,0.285504,-0.008353,0.402131,-17,0.400631,-0.005419,0.384693,-75.5,0.230941,0.029287,50.9,29.3,0.288692,66.6,0.296192,-0.00558,2019-01-03T07:41:53Z,scs-bgx-502
0.284317,50.2,0.285504,-0.008103,0.401819,-18.5,0.400631,-0.005969,0.384193,-74.1,0.231504,0.029608,50.7,29.3,0.288692,66.2,0.296255,-0.005697,2019-01-03T07:42:03Z,scs-bgx-502
0.284254,49.5,0.285567,-0.008284,0.402381,-13.6,0.400756,-0.00419,0.383443,-79,0.231254,0.028493,50.6,29.3,0.288692,62.3,0.29688,-0.006872,2019-01-03T07:42:13Z,scs-bgx-502
0.284254,49.9,0.285504,-0.008165,0.402319,-15.5,0.400694,-0.004874,0.382443,-87.8,0.230566,0.026491,50.5,29.3,0.288317,62.6,0.29663,-0.006777,2019-01-03T07:42:23Z,scs-bgx-502
0.284129,49.5,0.285504,-0.00829,0.401506,-20.3,0.400569,-0.006613,0.382193,-80.5,0.231879,0.028154,50.3,29.3,0.288754,68,0.296005,-0.005165,2019-01-03T07:42:33Z,scs-bgx-502
0.284379,50.4,0.285504,-0.00804,0.402131,-19.2,0.400569,-0.006226,0.381818,-83,0.231754,0.027597,50.3,29.3,0.288192,65.7,0.296067,-0.005845,2019-01-03T07:42:43Z,scs-bgx-502
0.284942,52,0.285567,-0.007596,0.403069,-16.3,0.400631,-0.005195,0.380568,-88.8,0.231691,0.026256,50.3,29.3,0.287629,60,0.296692,-0.007582,2019-01-03T07:42:54Z,scs-bgx-502
0.285192,53.3,0.285504,-0.007228,0.403944,-10.6,0.400819,-0.003115,0.379568,-92.4,0.231816,0.025438,50.5,29.3,0.286879,58.7,0.296505,-0.00798,2019-01-03T07:43:03Z,scs-bgx-502
0.284942,52.8,0.285442,-0.00736,0.403694,-13.8,0.400694,-0.004265,0.379693,-86.7,0.232629,0.026748,50.5,29.3,0.286754,61,0.296067,-0.007283,2019-01-03T07:43:13Z,scs-bgx-502
0.285692,55.5,0.285442,-0.00661,0.405006,-12.1,0.400694,-0.003665,0.380881,-76.3,0.233441,0.02912,50.9,29.3,0.285942,56.7,0.296317,-0.008565,2019-01-03T07:43:23Z,scs-bgx-502
0.286442,58.1,0.285442,-0.00586,0.406444,-8.6,0.400756,-0.002398,0.381131,-77.2,0.233129,0.028914,51.4,29.3,0.284504,48.5,0.29688,-0.011059,2019-01-03T07:43:33Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.406319,-6.8,0.400819,-0.001743,0.381068,-70.3,0.234254,0.030492,51.5,29.3,0.284004,48,0.296692,-0.011207,2019-01-03T07:43:43Z,scs-bgx-502
0.286192,56.8,0.285504,-0.006228,0.406006,-7.5,0.400819,-0.001976,0.381131,-66.4,0.234816,0.031375,51.6,29.3,0.284317,49.8,0.296567,-0.01066,2019-01-03T07:43:53Z,scs-bgx-502
0.285754,55.3,0.285504,-0.006665,0.406256,-5.7,0.400819,-0.00133,0.381131,-68.4,0.234504,0.030919,51.7,29.3,0.284442,52.2,0.296255,-0.009947,2019-01-03T07:44:03Z,scs-bgx-502
0.286129,56.6,0.285504,-0.00629,0.406694,-6.8,0.400756,-0.001752,0.381256,-67.4,0.234566,0.031135,51.9,29.3,0.284629,54,0.296067,-0.009408,2019-01-03T07:44:13Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407006,-6.6,0.400756,-0.001677,0.380881,-73.5,0.233879,0.029758,52.1,29.3,0.284442,54.1,0.295942,-0.00936,2019-01-03T07:44:23Z,scs-bgx-502
0.286879,59.3,0.285504,-0.00554,0.408131,-3.4,0.400819,-0.000511,0.380818,-73.8,0.233879,0.029695,52.4,29.3,0.283442,51.2,0.29588,-0.010243,2019-01-03T07:44:33Z,scs-bgx-502
0.286567,58.2,0.285504,-0.005853,0.407631,-6.8,0.400694,-0.001753,0.381506,-61.9,0.235254,0.032388,52.5,29.3,0.284067,52.9,0.295942,-0.009735,2019-01-03T07:44:43Z,scs-bgx-502
0.286504,58.4,0.285442,-0.005797,0.407944,-3.3,0.400819,-0.000461,0.381193,-67.7,0.234566,0.031073,52.7,29.3,0.283754,49.9,0.296255,-0.010635,2019-01-03T07:44:53Z,scs-bgx-502
0.286692,58.6,0.285504,-0.005728,0.408131,-4.3,0.400756,-0.000842,0.381506,-63.5,0.235004,0.032023,52.9,29.3,0.283692,49.7,0.296255,-0.010697,2019-01-03T07:45:03Z,scs-bgx-502
0.286817,59.1,0.285504,-0.005603,0.408381,-2.6,0.400819,-0.000208,0.382756,-47.7,0.236629,0.035642,53.1,29.3,0.283567,48.5,0.29638,-0.011057,2019-01-03T07:45:13Z,scs-bgx-502
0.286567,58.2,0.285504,-0.005853,0.408131,-2.6,0.400819,-0.000221,0.382068,-57.9,0.235504,0.033315,53.1,29.3,0.283817,50.5,0.296192,-0.010455,2019-01-03T07:45:23Z,scs-bgx-502
0.286754,58.4,0.285567,-0.005784,0.408256,-2.4,0.400819,-0.000149,0.382568,-60.5,0.234754,0.032721,53.2,29.3,0.283754,49.9,0.296255,-0.010635,2019-01-03T07:45:33Z,scs-bgx-502
0.286817,59.1,0.285504,-0.005603,0.408569,-3.5,0.400756,-0.000537,0.383193,-57.7,0.234754,0.033346,53.3,29.3,0.283567,48.1,0.296442,-0.011175,2019-01-03T07:45:43Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.408319,-3.7,0.400756,-0.000602,0.383818,-57.4,0.234379,0.033424,53.4,29.3,0.283879,51.1,0.29613,-0.010275,2019-01-03T07:45:53Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.408194,-4,0.400756,-0.000727,0.384193,-52.2,0.234941,0.034619,53.5,29.3,0.284567,52.2,0.296317,-0.00994,2019-01-03T07:46:03Z,scs-bgx-502
0.286692,58.6,0.285504,-0.005728,0.408194,-4.2,0.400756,-0.00078,0.384193,-53.4,0.234754,0.034346,53.5,29.3,0.284129,51.1,0.296255,-0.01026,2019-01-03T07:46:13Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.408131,-4.2,0.400756,-0.00079,0.384193,-51,0.235129,0.034893,53.5,29.3,0.284504,52,0.296317,-0.010002,2019-01-03T07:46:23Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.408131,-2.8,0.400819,-0.000274,0.385193,-42.2,0.235816,0.036895,53.5,29.3,0.284442,52.6,0.296192,-0.00983,2019-01-03T07:46:33Z,scs-bgx-502
0.286567,58.2,0.285504,-0.005853,0.408006,-4.4,0.400756,-0.000862,0.385443,-43.5,0.235441,0.036598,53.6,29.3,0.284317,51.8,0.296255,-0.010072,2019-01-03T07:46:43Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.407881,-6.3,0.400694,-0.001556,0.384943,-50.5,0.234691,0.035005,53.5,29.3,0.284317,53.3,0.296005,-0.009603,2019-01-03T07:46:53Z,scs-bgx-502
0.286442,58.1,0.285442,-0.00586,0.407944,-1.6,0.400881,0.000134,0.385068,-57.5,0.233504,0.033399,53.6,29.3,0.284629,54.3,0.296005,-0.00929,2019-01-03T07:47:03Z,scs-bgx-502
0.286629,58,0.285567,-0.005909,0.407819,-6.2,0.400694,-0.001512,0.385381,-55.3,0.233629,0.033893,53.6,29.3,0.285004,53.6,0.296317,-0.009502,2019-01-03T07:47:13Z,scs-bgx-502
0.286442,57.7,0.285504,-0.005978,0.407694,-4.9,0.400756,-0.001042,0.385756,-48.1,0.234504,0.035544,53.6,29.3,0.284817,51.9,0.296505,-0.010042,2019-01-03T07:47:23Z,scs-bgx-502
0.286504,57.9,0.285504,-0.005915,0.407756,-3.4,0.400819,-0.000517,0.385068,-51.5,0.234441,0.034765,53.6,29.3,0.285004,52.5,0.296505,-0.009855,2019-01-03T07:47:33Z,scs-bgx-502
0.286504,57.5,0.285567,-0.006034,0.407631,-4.9,0.400756,-0.001052,0.385693,-50,0.234254,0.035117,53.6,29.3,0.284567,55.3,0.295817,-0.009,2019-01-03T07:47:43Z,scs-bgx-502
0.286567,57.3,0.285629,-0.00609,0.407631,-4.8,0.400756,-0.000999,0.386443,-47.5,0.234129,0.035685,53.6,29.3,0.284879,57.5,0.29563,-0.008336,2019-01-03T07:47:54Z,scs-bgx-502
0.286567,57.3,0.285629,-0.00609,0.407569,-4.9,0.400756,-0.001062,0.386131,-55.7,0.233066,0.033823,53.6,29.3,0.285379,54.9,0.296317,-0.009127,2019-01-03T07:48:03Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407569,-4.9,0.400756,-0.001062,0.386631,-51.1,0.233441,0.03487,53.6,29.3,0.285067,51.5,0.296692,-0.010144,2019-01-03T07:48:13Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407444,-6.7,0.400694,-0.001703,0.385881,-54,0.233504,0.034211,53.6,29.3,0.284879,52.5,0.296442,-0.009862,2019-01-03T07:48:23Z,scs-bgx-502
0.286379,57.1,0.285567,-0.006159,0.407506,-5,0.400756,-0.001071,0.385943,-54.1,0.233441,0.034182,53.6,29.3,0.285067,55,0.29613,-0.009088,2019-01-03T07:48:33Z,scs-bgx-502
0.286504,57.5,0.285567,-0.006034,0.407444,-5.4,0.400756,-0.00124,0.386131,-56.5,0.232941,0.033641,53.6,29.3,0.285129,54.8,0.296192,-0.009142,2019-01-03T07:48:43Z,scs-bgx-502
0.286442,57.7,0.285504,-0.005978,0.407444,-4.1,0.400819,-0.000776,0.386631,-47.1,0.234066,0.035781,53.6,29.3,0.285129,51,0.296817,-0.010317,2019-01-03T07:48:53Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407506,-3.8,0.400819,-0.000661,0.386693,-52,0.233254,0.034659,53.6,29.3,0.285442,52.8,0.296692,-0.009769,2019-01-03T07:49:03Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407506,-3.7,0.400819,-0.000608,0.387256,-50.3,0.233129,0.035039,53.6,29.3,0.285067,53.8,0.296317,-0.00944,2019-01-03T07:49:13Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407444,-5.3,0.400756,-0.001187,0.387756,-42.1,0.234066,0.036906,53.6,29.3,0.285192,53.9,0.29638,-0.009432,2019-01-03T07:49:23Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407381,-5.6,0.400756,-0.001302,0.387881,-40.4,0.234254,0.037305,53.6,29.3,0.284942,54.6,0.29613,-0.009213,2019-01-03T07:49:33Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407256,-7.2,0.400694,-0.00189,0.388131,-44.9,0.233379,0.036279,53.6,29.3,0.284879,53.2,0.296317,-0.009627,2019-01-03T07:49:43Z,scs-bgx-502
0.286442,56.9,0.285629,-0.006215,0.407194,-5.7,0.400756,-0.001331,0.388443,-43.5,0.233379,0.036591,53.6,29.3,0.285129,53.7,0.29638,-0.009495,2019-01-03T07:49:53Z,scs-bgx-502
0.286504,57.5,0.285567,-0.006034,0.407319,-2.9,0.400881,-0.000333,0.388568,-43.4,0.233316,0.036625,53.6,29.3,0.285192,55,0.296192,-0.00908,2019-01-03T07:50:03Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407194,-6,0.400756,-0.001437,0.388381,-48.6,0.232629,0.035435,53.6,29.3,0.285379,56,0.29613,-0.008775,2019-01-03T07:50:13Z,scs-bgx-502
0.286379,56.7,0.285629,-0.006277,0.407256,-5.4,0.400756,-0.001216,0.387881,-52.4,0.232379,0.034571,53.6,29.3,0.285442,53.5,0.296567,-0.009535,2019-01-03T07:50:23Z,scs-bgx-502
0.286442,56.9,0.285629,-0.006215,0.407256,-4.1,0.400819,-0.000753,0.388381,-49,0.232566,0.035344,53.6,29.3,0.285129,55.6,0.296067,-0.008908,2019-01-03T07:50:33Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407256,-5.8,0.400756,-0.001374,0.387881,-54.4,0.232066,0.034115,53.6,29.3,0.284754,53.6,0.296192,-0.009517,2019-01-03T07:50:43Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407131,-6.1,0.400756,-0.001499,0.387693,-53.6,0.232316,0.034292,53.6,29.3,0.285067,53.1,0.296442,-0.009675,2019-01-03T07:50:53Z,scs-bgx-502
0.286504,57.1,0.285629,-0.006152,0.407194,-4.4,0.400819,-0.000868,0.389006,-42.6,0.233129,0.036789,53.6,29.3,0.285379,53.7,0.296505,-0.00948,2019-01-03T07:51:03Z,scs-bgx-502
0.286442,56.9,0.285629,-0.006215,0.407194,-4.3,0.400819,-0.000815,0.389068,-45.2,0.232691,0.036214,53.6,29.3,0.285629,53,0.296755,-0.009699,2019-01-03T07:51:13Z,scs-bgx-502
0.286317,56.4,0.285629,-0.00634,0.407131,-5.5,0.400756,-0.001262,0.388693,-45.2,0.232941,0.036203,53.6,29.3,0.285629,53.4,0.296692,-0.009582,2019-01-03T07:51:23Z,scs-bgx-502
0.286379,57.1,0.285567,-0.006159,0.407194,-5.8,0.400756,-0.001384,0.387506,-53.6,0.232441,0.034287,53.6,29.3,0.285004,54.8,0.29613,-0.00915,2019-01-03T07:51:33Z,scs-bgx-502
0.286442,56.9,0.285629,-0.006215,0.407194,-5.7,0.400756,-0.001331,0.387818,-53.8,0.232191,0.034235,53.6,29.3,0.285379,54.9,0.296317,-0.009127,2019-01-03T07:51:43Z,scs-bgx-502
0.286504,56.7,0.285692,-0.00627,0.407256,-3.9,0.400819,-0.0007,0.387818,-54.2,0.232129,0.034144,53.6,29.3,0.285129,56.8,0.29588,-0.008555,2019-01-03T07:51:53Z,scs-bgx-502
0.286442,56.5,0.285692,-0.006333,0.407069,-7.2,0.400694,-0.001867,0.388193,-50.6,0.232441,0.034974,53.6,29.3,0.285192,56.2,0.296005,-0.008728,2019-01-03T07:52:03Z,scs-bgx-502
0.286317,56.4,0.285629,-0.00634,0.407069,-5.7,0.400756,-0.001324,0.388193,-46.6,0.233066,0.035886,53.6,29.3,0.284629,54.7,0.295942,-0.009173,2019-01-03T07:52:13Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.406694,-5,0.400819,-0.001078,0.388131,-53.7,0.232004,0.034274,53.5,29.3,0.285567,53.2,0.296692,-0.009644,2019-01-03T07:52:23Z,scs-bgx-502
0.286129,55.4,0.285692,-0.006645,0.406569,-3.5,0.400881,-0.000528,0.389443,-46.7,0.232191,0.03586,53.4,29.3,0.285754,54.6,0.296567,-0.009222,2019-01-03T07:52:33Z,scs-bgx-502
0.285692,54.2,0.285629,-0.006965,0.405819,-7.5,0.400756,-0.001993,0.388693,-50.8,0.232066,0.034928,53.3,29.3,0.286504,56.7,0.29663,-0.00859,2019-01-03T07:52:43Z,scs-bgx-502
0.285567,54.2,0.285567,-0.006971,0.405444,-10,0.400694,-0.002884,0.387818,-52.6,0.232379,0.034508,53.1,29.3,0.287317,58.9,0.296692,-0.007894,2019-01-03T07:52:53Z,scs-bgx-502
0.285379,53.1,0.285629,-0.007277,0.405006,-8.9,0.400756,-0.002515,0.387381,-54.6,0.232379,0.034071,52.8,29.3,0.287379,62.6,0.29613,-0.006775,2019-01-03T07:53:03Z,scs-bgx-502
0.285442,53.3,0.285629,-0.007215,0.404881,-9.4,0.400756,-0.002693,0.387318,-59.6,0.231629,0.032915,52.7,29.3,0.287254,61.8,0.296192,-0.007017,2019-01-03T07:53:13Z,scs-bgx-502
0.285317,52.5,0.285692,-0.007458,0.404631,-9.5,0.400756,-0.002732,0.387443,-62.7,0.231066,0.03222,52.5,29.3,0.287629,61.5,0.296442,-0.007112,2019-01-03T07:53:23Z,scs-bgx-502
0.285192,52.4,0.285629,-0.007465,0.404319,-10.3,0.400756,-0.003018,0.387943,-58.9,0.231316,0.033084,52.4,29.3,0.287567,60.9,0.296505,-0.007292,2019-01-03T07:53:33Z,scs-bgx-502
0.284942,52,0.285567,-0.007596,0.403881,-12.7,0.400694,-0.003866,0.387631,-58.7,0.231566,0.033136,52.2,29.3,0.287879,63.1,0.296317,-0.006627,2019-01-03T07:53:43Z,scs-bgx-502
0.284942,51.5,0.285629,-0.007715,0.403569,-11.8,0.400756,-0.003531,0.387443,-56.3,0.232066,0.033678,51.9,29.3,0.288442,61.9,0.296817,-0.007004,2019-01-03T07:53:53Z,scs-bgx-502
0.284504,50.4,0.285567,-0.008034,0.403069,-13.8,0.400694,-0.004256,0.386568,-64.9,0.231316,0.031709,51.7,29.3,0.288317,64.6,0.296317,-0.00619,2019-01-03T07:54:03Z,scs-bgx-502
0.284629,50.4,0.285629,-0.008027,0.403194,-12,0.400756,-0.003615,0.386693,-68.4,0.230691,0.030923,51.5,29.3,0.287879,64.7,0.296067,-0.006158,2019-01-03T07:54:13Z,scs-bgx-502
0.284067,48.9,0.285567,-0.008471,0.402069,-14,0.400756,-0.004344,0.386631,-64.3,0.231379,0.031863,51.2,29.3,0.288504,67.5,0.295942,-0.005298,2019-01-03T07:54:23Z,scs-bgx-502
0.284317,50.2,0.285504,-0.008103,0.401944,-18.1,0.400631,-0.005844,0.385506,-72.4,0.230879,0.030009,51.1,29.3,0.289629,67.4,0.296567,-0.005347,2019-01-03T07:54:33Z,scs-bgx-502
0.284067,49.3,0.285504,-0.008353,0.401506,-17.3,0.400694,-0.005528,0.385131,-74.8,0.230754,0.029452,50.8,29.3,0.289504,67.7,0.296442,-0.005237,2019-01-03T07:54:43Z,scs-bgx-502
0.283879,48.6,0.285504,-0.00854,0.401444,-18.4,0.400631,-0.005922,0.384631,-76.2,0.230879,0.029134,50.6,29.3,0.289317,67.1,0.296442,-0.005425,2019-01-03T07:54:53Z,scs-bgx-502
0.283817,48.4,0.285504,-0.008603,0.401319,-18.6,0.400631,-0.005994,0.384568,-71.7,0.231629,0.030165,50.4,29.3,0.289504,70.4,0.296005,-0.004415,2019-01-03T07:55:03Z,scs-bgx-502
0.284192,49.7,0.285504,-0.008228,0.401819,-16.7,0.400694,-0.005321,0.384006,-80.2,0.230691,0.028235,50.3,29.3,0.289129,67.6,0.296255,-0.00526,2019-01-03T07:55:13Z,scs-bgx-502
0.283692,48.4,0.285442,-0.00861,0.400694,-20.3,0.400631,-0.006619,0.383068,-81.1,0.231191,0.028027,50.1,29.3,0.288629,64.1,0.296567,-0.006347,2019-01-03T07:55:23Z,scs-bgx-502
0.283379,46.8,0.285504,-0.00904,0.400194,-21.9,0.400569,-0.007213,0.382818,-78.2,0.231816,0.028688,49.7,29.3,0.289817,69.5,0.296317,-0.00469,2019-01-03T07:55:33Z,scs-bgx-502
0.284254,49.9,0.285504,-0.008165,0.401819,-21.1,0.400506,-0.006922,0.381006,-91.3,0.231004,0.025691,49.7,29.3,0.289192,66.7,0.296442,-0.00555,2019-01-03T07:55:43Z,scs-bgx-502
0.285629,54.8,0.285504,-0.00679,0.404694,-13.9,0.400631,-0.004309,0.380881,-88.7,0.231504,0.026295,50.3,29.3,0.285629,59.2,0.295755,-0.00782,2019-01-03T07:55:53Z,scs-bgx-502
0.286129,56.6,0.285504,-0.00629,0.405819,-9.3,0.400756,-0.002627,0.380818,-84.9,0.232129,0.027144,50.7,29.3,0.284317,51.4,0.296317,-0.01019,2019-01-03T07:56:03Z,scs-bgx-502
0.286567,58.2,0.285504,-0.005853,0.406319,-7.6,0.400819,-0.002033,0.381131,-79.2,0.232816,0.028459,51.2,29.3,0.283629,48.7,0.29638,-0.010995,2019-01-03T07:56:13Z,scs-bgx-502
0.286067,56.4,0.285504,-0.006353,0.405631,-11.1,0.400694,-0.003278,0.381256,-77.8,0.232941,0.028766,51.3,29.3,0.283879,53.4,0.295755,-0.00957,2019-01-03T07:56:23Z,scs-bgx-502
0.286067,56.4,0.285504,-0.006353,0.405881,-7.5,0.400819,-0.001996,0.381568,-69.3,0.234066,0.030719,51.4,29.3,0.284067,51.7,0.29613,-0.010088,2019-01-03T07:56:33Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.406194,-8.2,0.400756,-0.002252,0.380881,-65.9,0.235066,0.031489,51.5,29.3,0.284317,49,0.296692,-0.010894,2019-01-03T07:56:43Z,scs-bgx-502
0.286067,56.8,0.285442,-0.006235,0.406569,-5.9,0.400819,-0.001414,0.380193,-72.1,0.234566,0.030073,51.6,29.3,0.284504,54.7,0.29588,-0.00918,2019-01-03T07:56:53Z,scs-bgx-502
0.286504,58.4,0.285442,-0.005797,0.407256,-6.6,0.400756,-0.001665,0.380006,-74.9,0.234254,0.02943,51.9,29.3,0.283942,54,0.295692,-0.00939,2019-01-03T07:57:03Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407194,-4.5,0.400819,-0.000921,0.380318,-72.4,0.234441,0.030015,52,29.3,0.284129,51.1,0.296255,-0.01026,2019-01-03T07:57:13Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.407069,-6,0.400756,-0.001456,0.380006,-70.1,0.235004,0.030523,52.1,29.3,0.284379,51.2,0.29638,-0.010245,2019-01-03T07:57:23Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.407569,-3.8,0.400819,-0.000651,0.379756,-66,0.235816,0.031458,52.3,29.3,0.284504,50.8,0.296505,-0.010355,2019-01-03T07:57:33Z,scs-bgx-502
0.286504,58.4,0.285442,-0.005797,0.407694,-4,0.400819,-0.000711,0.380818,-66.2,0.235066,0.031427,52.4,29.3,0.283754,52.6,0.295817,-0.009813,2019-01-03T07:57:43Z,scs-bgx-502
0.286754,58.8,0.285504,-0.005665,0.407819,-3.9,0.400819,-0.000692,0.381131,-66.8,0.234754,0.031284,52.5,29.3,0.283942,52.1,0.296005,-0.009978,2019-01-03T07:57:53Z,scs-bgx-502
0.286567,58.2,0.285504,-0.005853,0.407819,-3.5,0.400819,-0.000533,0.381256,-62.2,0.235379,0.03232,52.6,29.3,0.284192,51,0.296317,-0.010315,2019-01-03T07:58:03Z,scs-bgx-502
0.286692,59,0.285442,-0.00561,0.407819,-6.9,0.400694,-0.001776,0.381943,-58.4,0.235504,0.03319,52.7,29.3,0.284442,53.3,0.296067,-0.009595,2019-01-03T07:58:13Z,scs-bgx-502
0.286817,59.1,0.285504,-0.005603,0.408194,-4.5,0.400756,-0.000912,0.382006,-63.8,0.234629,0.031976,52.8,29.3,0.284254,48.5,0.296755,-0.011074,2019-01-03T07:58:23Z,scs-bgx-502
0.286879,58.9,0.285567,-0.005659,0.408319,-2.6,0.400819,-0.000218,0.383256,-55.5,0.235066,0.033864,52.9,29.3,0.284192,47.5,0.29688,-0.011372,2019-01-03T07:58:33Z,scs-bgx-502
0.286754,58.8,0.285504,-0.005665,0.408319,-2.5,0.400819,-0.000192,0.383881,-55.1,0.234691,0.033942,53,29.3,0.283942,49.7,0.29638,-0.010682,2019-01-03T07:58:43Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.408256,-2.4,0.400819,-0.000149,0.383693,-55.6,0.234754,0.033846,53,29.3,0.283504,51.8,0.295817,-0.010063,2019-01-03T07:58:53Z,scs-bgx-502
0.286879,59.3,0.285504,-0.00554,0.408131,-6.3,0.400694,-0.001543,0.383318,-61.2,0.234129,0.03256,53.1,29.3,0.283754,49.1,0.29638,-0.01087,2019-01-03T07:59:03Z,scs-bgx-502
0.286754,58.8,0.285504,-0.005665,0.408069,-6.1,0.400694,-0.001474,0.383068,-56.7,0.235004,0.033586,53.2,29.3,0.283817,50.5,0.296192,-0.010455,2019-01-03T07:59:13Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.408069,-4.4,0.400756,-0.000852,0.383818,-50.2,0.235504,0.035065,53.2,29.3,0.284504,54.3,0.295942,-0.009298,2019-01-03T07:59:23Z,scs-bgx-502
0.286754,58.8,0.285504,-0.005665,0.408131,-4.5,0.400756,-0.000895,0.383881,-55.5,0.234629,0.033851,53.2,29.3,0.285129,52.9,0.296505,-0.00973,2019-01-03T07:59:33Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.407881,-3.4,0.400819,-0.000524,0.384381,-60.5,0.233504,0.032711,53.3,29.3,0.285067,51.5,0.296692,-0.010144,2019-01-03T07:59:43Z,scs-bgx-502
0.286567,58.6,0.285442,-0.005735,0.407819,-5.2,0.400756,-0.001155,0.383568,-58.1,0.234441,0.033265,53.2,29.3,0.284879,52.1,0.296505,-0.00998,2019-01-03T07:59:53Z,scs-bgx-502
0.286567,58.6,0.285442,-0.005735,0.407694,-7,0.400694,-0.001796,0.384318,-54.8,0.234441,0.034015,53.3,29.3,0.284442,52.6,0.296192,-0.00983,2019-01-03T08:00:03Z,scs-bgx-502
0.286692,58.6,0.285504,-0.005728,0.407819,-6.6,0.400694,-0.001671,0.383756,-60.5,0.233941,0.032724,53.3,29.3,0.284754,54.8,0.296005,-0.009165,2019-01-03T08:00:13Z,scs-bgx-502
0.286629,58.4,0.285504,-0.00579,0.407694,-6.8,0.400694,-0.001743,0.384693,-53.2,0.234441,0.03439,53.3,29.3,0.284442,51.4,0.29638,-0.010182,2019-01-03T08:00:23Z,scs-bgx-502
0.286504,57.5,0.285567,-0.006034,0.407756,-4.6,0.400756,-0.000927,0.385193,-53.4,0.234066,0.034344,53.3,29.3,0.284567,52.6,0.296255,-0.009822,2019-01-03T08:00:33Z,scs-bgx-502
0.286442,57.7,0.285504,-0.005978,0.407631,-6.5,0.400694,-0.001621,0.385193,-57.4,0.233441,0.033432,53.3,29.3,0.284942,53.8,0.296255,-0.009447,2019-01-03T08:00:43Z,scs-bgx-502
0.286504,57.9,0.285504,-0.005915,0.407569,-5.4,0.400756,-0.00122,0.385631,-56.6,0.233254,0.033597,53.3,29.3,0.284879,53.6,0.296255,-0.00951,2019-01-03T08:00:53Z,scs-bgx-502
