val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.286254,57.5,0.285442,-0.006047,0.407069,-7.9,0.400694,-0.002131,0.393756,-15.4,0.234129,0.042997,53.1,29.3,0.285192,55.4,0.29613,-0.008963,2019-01-03T09:46:33Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407069,-7.9,0.400694,-0.002131,0.393068,-24.8,0.233129,0.040852,53,29.3,0.285442,53.1,0.29663,-0.009652,2019-01-03T09:46:43Z,scs-bgx-502
0.286379,57.1,0.285567,-0.006159,0.407069,-7.6,0.400694,-0.002025,0.393944,-23.4,0.232754,0.04118,53.1,29.3,0.285067,53.8,0.296317,-0.00944,2019-01-03T09:46:53Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.407131,-4.6,0.400819,-0.000931,0.393819,-21.9,0.233066,0.041511,53,29.3,0.285192,54.3,0.296317,-0.009315,2019-01-03T09:47:03Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407194,-6,0.400756,-0.001437,0.394256,-15.6,0.233754,0.042951,53.1,29.3,0.285129,56.8,0.29588,-0.008555,2019-01-03T09:47:13Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.407069,-6.6,0.400756,-0.001667,0.394631,-13.6,0.233816,0.043417,53,29.3,0.285379,53.3,0.296567,-0.009597,2019-01-03T09:47:23Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407069,-6.5,0.400756,-0.001615,0.394069,-22.4,0.232816,0.041396,53,29.3,0.285442,53.5,0.296567,-0.009535,2019-01-03T09:47:33Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407131,-6.3,0.400756,-0.001552,0.394756,-19.4,0.232816,0.042084,53,29.3,0.285192,55,0.296192,-0.00908,2019-01-03T09:47:43Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.407131,-6.4,0.400756,-0.001605,0.394756,-18.6,0.232941,0.042266,53.1,29.3,0.285254,59.5,0.295505,-0.007726,2019-01-03T09:47:53Z,scs-bgx-502
0.286254,57.9,0.285379,-0.005929,0.407069,-5.3,0.400819,-0.001204,0.394944,-18.2,0.232879,0.042362,53.1,29.3,0.285442,56.2,0.29613,-0.008713,2019-01-03T09:48:03Z,scs-bgx-502
0.286254,57.9,0.285379,-0.005929,0.407069,-5.3,0.400819,-0.001204,0.395569,-11.9,0.233441,0.043808,53,29.3,0.285504,56.8,0.296067,-0.008533,2019-01-03T09:48:13Z,scs-bgx-502
0.286379,57.9,0.285442,-0.005922,0.407006,-8.3,0.400694,-0.002299,0.395256,-13.2,0.233441,0.043495,53,29.3,0.285004,58.3,0.295567,-0.008093,2019-01-03T09:48:23Z,scs-bgx-502
0.286442,57.3,0.285567,-0.006096,0.407006,-7.9,0.400694,-0.00214,0.394881,-17.3,0.233066,0.042573,53,29.3,0.284629,53.6,0.29613,-0.009525,2019-01-03T09:48:33Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.407069,-6,0.400756,-0.001456,0.395069,-16.1,0.233129,0.042852,53.1,29.3,0.285317,50.8,0.296942,-0.010364,2019-01-03T09:48:43Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.407006,-4.6,0.400819,-0.000924,0.395819,-10,0.233566,0.04424,53,29.3,0.285192,55.4,0.29613,-0.008963,2019-01-03T09:48:53Z,scs-bgx-502
0.286067,56.4,0.285504,-0.006353,0.406569,-7,0.400756,-0.001824,0.396069,-12.5,0.233004,0.04367,53,29.3,0.285254,55.6,0.29613,-0.0089,2019-01-03T09:49:03Z,scs-bgx-502
0.285879,55.7,0.285504,-0.00654,0.406256,-6,0.400819,-0.001436,0.396256,-5.2,0.234004,0.045315,52.8,29.3,0.285942,54.8,0.29663,-0.009152,2019-01-03T09:49:13Z,scs-bgx-502
0.285442,53.7,0.285567,-0.007096,0.405319,-7.1,0.400819,-0.001845,0.395881,-12.9,0.233066,0.043573,52.6,29.3,0.286817,58.8,0.296442,-0.007925,2019-01-03T09:49:23Z,scs-bgx-502
0.285504,54,0.285567,-0.007034,0.405131,-10.7,0.400694,-0.003144,0.396006,-16.7,0.232379,0.042696,52.4,29.3,0.287004,61,0.296192,-0.007267,2019-01-03T09:49:33Z,scs-bgx-502
0.285379,54.4,0.285442,-0.006922,0.404944,-14.3,0.400569,-0.004469,0.395819,-20.8,0.231879,0.041779,52.2,29.3,0.287129,62.2,0.296067,-0.006908,2019-01-03T09:49:43Z,scs-bgx-502
0.285004,53,0.285442,-0.007297,0.404381,-10.6,0.400756,-0.003114,0.396006,-22.3,0.231504,0.04142,52.1,29.3,0.287504,61.1,0.296442,-0.007237,2019-01-03T09:49:53Z,scs-bgx-502
0.285129,53.5,0.285442,-0.007172,0.404569,-10.4,0.400756,-0.003059,0.395819,-16,0.232629,0.042873,51.9,29.3,0.287817,62.5,0.29638,-0.006807,2019-01-03T09:50:03Z,scs-bgx-502
0.284504,51.7,0.285379,-0.007679,0.403444,-13.7,0.400694,-0.004224,0.395756,-20.2,0.232004,0.041899,51.6,29.3,0.287942,62.2,0.296505,-0.006917,2019-01-03T09:50:13Z,scs-bgx-502
0.284879,52.6,0.285442,-0.007422,0.403506,-14.2,0.400694,-0.004399,0.396444,-16,0.232191,0.04286,51.5,29.3,0.287692,64.8,0.295942,-0.00611,2019-01-03T09:50:23Z,scs-bgx-502
0.284442,50.2,0.285567,-0.008096,0.402694,-16.1,0.400631,-0.005094,0.395319,-27.3,0.231191,0.040277,51.2,29.3,0.288567,67.3,0.296005,-0.005353,2019-01-03T09:50:33Z,scs-bgx-502
0.284504,51.3,0.285442,-0.007797,0.402944,-16.2,0.400631,-0.005135,0.395506,-16.9,0.232691,0.042652,51.1,29.3,0.288629,66.8,0.29613,-0.005525,2019-01-03T09:50:43Z,scs-bgx-502
0.284692,51.5,0.285504,-0.007728,0.403069,-16,0.400631,-0.005063,0.395194,-25.1,0.231629,0.04079,50.9,29.3,0.288379,66.7,0.296005,-0.00554,2019-01-03T09:50:53Z,scs-bgx-502
0.284567,51.5,0.285442,-0.007735,0.403006,-14.7,0.400694,-0.004609,0.393881,-32.1,0.231441,0.039204,50.8,29.3,0.288254,66.3,0.296005,-0.005665,2019-01-03T09:51:03Z,scs-bgx-502
0.284067,50.1,0.285379,-0.008116,0.401881,-18.2,0.400631,-0.00588,0.392381,-36.6,0.231754,0.03816,50.5,29.3,0.288192,65.7,0.296067,-0.005845,2019-01-03T09:51:13Z,scs-bgx-502
0.283754,48.6,0.285442,-0.008547,0.401881,-15.7,0.400694,-0.004968,0.392443,-32.8,0.232316,0.039042,50.3,29.3,0.288754,66,0.296317,-0.005752,2019-01-03T09:51:23Z,scs-bgx-502
0.284004,49.5,0.285442,-0.008297,0.401631,-19.9,0.400569,-0.006488,0.392881,-26.8,0.232941,0.040391,50.1,29.3,0.289129,65.3,0.29663,-0.005964,2019-01-03T09:51:33Z,scs-bgx-502
0.284129,49.9,0.285442,-0.008172,0.401756,-19.9,0.400569,-0.006469,0.391818,-33.9,0.232566,0.038782,49.8,29.3,0.288942,65.9,0.296442,-0.0058,2019-01-03T09:51:43Z,scs-bgx-502
0.284129,49.9,0.285442,-0.008172,0.401694,-20,0.400569,-0.006531,0.390256,-43.2,0.232191,0.036672,49.8,29.3,0.288567,66.9,0.296067,-0.00547,2019-01-03T09:51:53Z,scs-bgx-502
0.284129,49.9,0.285442,-0.008172,0.402069,-20.4,0.400506,-0.006672,0.390131,-41.3,0.232566,0.037094,49.7,29.3,0.288192,65.7,0.296067,-0.005845,2019-01-03T09:52:03Z,scs-bgx-502
0.284692,52.3,0.285379,-0.007491,0.402756,-17.4,0.400631,-0.005586,0.389256,-49.1,0.231941,0.035308,49.8,29.3,0.287317,61.7,0.296255,-0.007072,2019-01-03T09:52:13Z,scs-bgx-502
0.285067,53.7,0.285379,-0.007116,0.403819,-16.9,0.400569,-0.005409,0.388756,-45.3,0.232879,0.036175,49.9,29.3,0.287004,60.6,0.296255,-0.007385,2019-01-03T09:52:23Z,scs-bgx-502
0.285379,55.2,0.285317,-0.006685,0.404194,-14.2,0.400694,-0.004398,0.389068,-40.8,0.233379,0.037216,50.1,29.3,0.287317,58.9,0.296692,-0.007894,2019-01-03T09:52:33Z,scs-bgx-502
0.285504,55.7,0.285317,-0.00656,0.404631,-13.3,0.400694,-0.004093,0.389256,-34,0.234316,0.038771,50.1,29.3,0.286379,55.9,0.296692,-0.008832,2019-01-03T09:52:43Z,scs-bgx-502
0.285879,56.6,0.285379,-0.006304,0.405819,-10.7,0.400694,-0.003143,0.388818,-35.9,0.234316,0.038333,50.4,29.3,0.284692,55.3,0.29588,-0.008993,2019-01-03T09:52:53Z,scs-bgx-502
0.286129,57.5,0.285379,-0.006054,0.406194,-10.3,0.400694,-0.003006,0.388068,-38.4,0.234441,0.037766,50.8,29.3,0.283754,49.5,0.296317,-0.010752,2019-01-03T09:53:03Z,scs-bgx-502
0.285629,55.7,0.285379,-0.006554,0.405506,-10.9,0.400694,-0.003218,0.387943,-40.1,0.234254,0.037367,50.9,29.3,0.284754,51.7,0.296505,-0.010105,2019-01-03T09:53:13Z,scs-bgx-502
0.285692,55.5,0.285442,-0.00661,0.406069,-7.8,0.400756,-0.002087,0.388631,-31.1,0.235191,0.039422,51,29.3,0.285254,52.5,0.29663,-0.00984,2019-01-03T09:53:23Z,scs-bgx-502
0.286067,57.7,0.285317,-0.005998,0.406506,-8.2,0.400756,-0.00223,0.388443,-35.9,0.234566,0.038323,51.3,29.3,0.284879,53.2,0.296317,-0.009627,2019-01-03T09:53:33Z,scs-bgx-502
0.286317,58.1,0.285379,-0.005866,0.406819,-7.6,0.400756,-0.002023,0.388506,-28.8,0.235629,0.039934,51.4,29.3,0.283879,51.1,0.29613,-0.010275,2019-01-03T09:53:43Z,scs-bgx-502
0.286567,59,0.285379,-0.005616,0.407444,-5.1,0.400819,-0.00112,0.388756,-29,0.235441,0.039911,51.7,29.3,0.283379,52.9,0.295567,-0.009718,2019-01-03T09:53:53Z,scs-bgx-502
0.286754,60.1,0.285317,-0.00531,0.408131,-4,0.400819,-0.000722,0.389568,-19.8,0.236316,0.041999,51.9,29.3,0.283567,51.6,0.29588,-0.010118,2019-01-03T09:54:03Z,scs-bgx-502
0.286379,58.8,0.285317,-0.005685,0.407569,-6,0.400756,-0.001458,0.389568,-23.8,0.235691,0.041088,52,29.3,0.283629,49.5,0.296255,-0.01076,2019-01-03T09:54:13Z,scs-bgx-502
0.286629,59.2,0.285379,-0.005554,0.408256,-3,0.400819,-0.00036,0.389943,-19.3,0.236129,0.042101,52.2,29.3,0.283504,48.3,0.29638,-0.01112,2019-01-03T09:54:23Z,scs-bgx-502
0.286567,59,0.285379,-0.005616,0.407819,-5.5,0.400756,-0.001261,0.389506,-24.1,0.235691,0.041026,52.3,29.3,0.283879,49.5,0.29638,-0.010745,2019-01-03T09:54:33Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.407569,-5.2,0.400756,-0.001167,0.389943,-24.9,0.235254,0.040825,52.4,29.3,0.284629,50.5,0.29663,-0.010465,2019-01-03T09:54:43Z,scs-bgx-502
0.286379,58.3,0.285379,-0.005804,0.408006,-5.9,0.400694,-0.001404,0.391256,-14.4,0.236004,0.043231,52.5,29.3,0.284504,51.6,0.29638,-0.01012,2019-01-03T09:54:53Z,scs-bgx-502
0.286692,59.9,0.285317,-0.005373,0.408319,-6.2,0.400694,-0.001514,0.391943,-10.2,0.236191,0.044192,52.7,29.3,0.283879,50.3,0.296255,-0.01051,2019-01-03T09:55:03Z,scs-bgx-502
0.286754,59.7,0.285379,-0.005429,0.408256,-6.2,0.400694,-0.001524,0.392068,-13.2,0.235629,0.043497,52.8,29.3,0.283379,52.2,0.295692,-0.009953,2019-01-03T09:55:13Z,scs-bgx-502
0.286692,59.5,0.285379,-0.005491,0.408194,-4.8,0.400756,-0.001018,0.392693,-16.1,0.234754,0.042846,52.9,29.3,0.284129,51.9,0.29613,-0.010025,2019-01-03T09:55:23Z,scs-bgx-502
0.286567,59,0.285379,-0.005616,0.408006,-6.4,0.400694,-0.001589,0.392381,-11.5,0.235691,0.043901,52.9,29.3,0.284504,50.8,0.296505,-0.010355,2019-01-03T09:55:33Z,scs-bgx-502
0.286629,58.8,0.285442,-0.005672,0.408069,-4.6,0.400756,-0.000958,0.392881,-4.5,0.236441,0.045494,52.9,29.3,0.284692,51.1,0.296567,-0.010285,2019-01-03T09:55:43Z,scs-bgx-502
0.286629,58.8,0.285442,-0.005672,0.407944,-7.8,0.400631,-0.002115,0.392943,-7.4,0.235941,0.044828,52.9,29.3,0.284317,51.4,0.296317,-0.01019,2019-01-03T09:55:53Z,scs-bgx-502
0.286504,58.4,0.285442,-0.005797,0.407756,-8.1,0.400631,-0.002197,0.393319,-4.9,0.236066,0.045385,53,29.3,0.284817,53,0.296317,-0.00969,2019-01-03T09:56:03Z,scs-bgx-502
0.286379,58.3,0.285379,-0.005804,0.407694,-8.2,0.400631,-0.002233,0.393256,-5.6,0.236004,0.045231,53,29.3,0.284567,54.9,0.29588,-0.009118,2019-01-03T09:56:13Z,scs-bgx-502
0.286442,58.6,0.285379,-0.005741,0.407756,-6.8,0.400694,-0.001733,0.393193,-8.3,0.235629,0.044622,53.1,29.3,0.284067,56.4,0.29538,-0.008678,2019-01-03T09:56:23Z,scs-bgx-502
0.286379,58.3,0.285379,-0.005804,0.407694,-6.7,0.400694,-0.001717,0.393569,-7,0.235566,0.044906,53,29.3,0.284629,53.6,0.29613,-0.009525,2019-01-03T09:56:33Z,scs-bgx-502
0.286567,58.6,0.285442,-0.005735,0.407756,-6.8,0.400694,-0.001733,0.393819,-6.3,0.235504,0.045065,53.1,29.3,0.285379,52.6,0.296692,-0.009832,2019-01-03T09:56:43Z,scs-bgx-502
0.286442,58.1,0.285442,-0.00586,0.407756,-3.6,0.400819,-0.00057,0.393819,-13.5,0.234379,0.043424,53.1,29.3,0.284754,55.5,0.29588,-0.00893,2019-01-03T09:56:53Z,scs-bgx-502
0.286379,58.3,0.285379,-0.005804,0.407569,-7.1,0.400694,-0.001842,0.393319,-17.3,0.234129,0.04256,53,29.3,0.284504,55.1,0.295817,-0.009063,2019-01-03T09:57:03Z,scs-bgx-502
0.286317,58.1,0.285379,-0.005866,0.407631,-5.3,0.400756,-0.00121,0.393944,-10.6,0.234754,0.044096,53,29.3,0.284692,53.4,0.296192,-0.00958,2019-01-03T09:57:13Z,scs-bgx-502
0.286379,58.3,0.285379,-0.005804,0.407506,-7.3,0.400694,-0.001904,0.395069,-0.9,0.235504,0.046315,53,29.3,0.284567,55.3,0.295817,-0.009,2019-01-03T09:57:23Z,scs-bgx-502
0.286379,57.9,0.285442,-0.005922,0.407444,-7.1,0.400694,-0.001861,0.394631,-8.8,0.234566,0.04451,53,29.3,0.285629,54.2,0.296567,-0.009347,2019-01-03T09:57:33Z,scs-bgx-502
0.286254,57.5,0.285442,-0.006047,0.407381,-7,0.400694,-0.001818,0.394506,-9.7,0.234504,0.044294,53.1,29.3,0.285629,53.8,0.29663,-0.009465,2019-01-03T09:57:43Z,scs-bgx-502
0.286254,57.9,0.285379,-0.005929,0.407319,-8.9,0.400631,-0.002502,0.395131,-11.8,0.233754,0.043826,53.1,29.3,0.285129,54.8,0.296192,-0.009142,2019-01-03T09:57:53Z,scs-bgx-502
0.286192,57.7,0.285379,-0.005991,0.407319,-8.8,0.400631,-0.002449,0.395444,-4.8,0.234629,0.045414,53,29.3,0.285004,52.9,0.296442,-0.009737,2019-01-03T09:58:03Z,scs-bgx-502
0.286504,58.4,0.285442,-0.005797,0.407381,-4.8,0.400819,-0.001024,0.395694,-6.1,0.234254,0.045117,53.1,29.3,0.285004,52.1,0.296567,-0.009972,2019-01-03T09:58:13Z,scs-bgx-502
0.286504,58.4,0.285442,-0.005797,0.407256,-8,0.400694,-0.002181,0.395819,-8,0.233879,0.044695,53.1,29.3,0.285192,53.1,0.296505,-0.009667,2019-01-03T09:58:23Z,scs-bgx-502
0.286379,57.9,0.285442,-0.005922,0.407319,-8.9,0.400631,-0.002502,0.395756,-10.2,0.233566,0.044177,53.1,29.3,0.285254,52.9,0.296567,-0.009722,2019-01-03T09:58:33Z,scs-bgx-502
0.286442,58.1,0.285442,-0.00586,0.407256,-6.4,0.400756,-0.001585,0.395569,-10.7,0.233629,0.044081,53.1,29.3,0.285067,54.2,0.296255,-0.009322,2019-01-03T09:58:43Z,scs-bgx-502
0.286379,57.5,0.285504,-0.006035,0.407256,-7.5,0.400694,-0.002002,0.396381,-3.7,0.234004,0.045662,53,29.2,0.285192,55.9,0.296067,-0.008818,2019-01-03T09:58:53Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.407256,-8.9,0.400631,-0.002512,0.397006,0,0.234316,0.046521,53,29.3,0.285129,57.9,0.295692,-0.008203,2019-01-03T09:59:03Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407319,-7,0.400694,-0.001828,0.395694,-13.7,0.233066,0.043386,53.1,29.3,0.285379,57.2,0.295942,-0.008423,2019-01-03T09:59:13Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407069,-6.5,0.400756,-0.001615,0.396569,-7.5,0.233441,0.044808,53,29.3,0.284817,55,0.296005,-0.009103,2019-01-03T09:59:23Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407069,-7.9,0.400694,-0.002131,0.396819,-4,0.233816,0.045604,53.1,29.3,0.285192,53.1,0.296505,-0.009667,2019-01-03T09:59:33Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.407194,-7.7,0.400694,-0.002058,0.397319,-3.4,0.233566,0.04574,53,29.3,0.285317,55.8,0.29613,-0.008838,2019-01-03T09:59:43Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.407131,-7.9,0.400694,-0.002121,0.397319,-1,0.233941,0.046287,53,29.3,0.285317,57.4,0.29588,-0.008368,2019-01-03T09:59:53Z,scs-bgx-502
0.286379,57.9,0.285442,-0.005922,0.407131,-8,0.400694,-0.002174,0.396506,-8.5,0.233316,0.044563,53,29.3,0.285192,54.6,0.296255,-0.009197,2019-01-03T10:00:03Z,scs-bgx-502
0.286317,57.7,0.285442,-0.005985,0.407131,-7.9,0.400694,-0.002121,0.395944,-10.6,0.233379,0.044091,53,29.3,0.284817,52.6,0.29638,-0.009807,2019-01-03T10:00:13Z,scs-bgx-502
0.286379,57.9,0.285442,-0.005922,0.407131,-8,0.400694,-0.002174,0.396444,-9.6,0.233191,0.044318,53,29.3,0.285192,50.4,0.296942,-0.010489,2019-01-03T10:00:23Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407256,-4.5,0.400819,-0.000911,0.397444,-8.4,0.232691,0.044589,53,29.3,0.285442,53.1,0.29663,-0.009652,2019-01-03T10:00:33Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407069,-7.7,0.400694,-0.002078,0.397444,-6,0.233066,0.045136,53,29.3,0.284879,55.6,0.295942,-0.008923,2019-01-03T10:00:43Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407069,-7.7,0.400694,-0.002078,0.397069,-6.5,0.233254,0.045034,53,29.3,0.284942,54.6,0.29613,-0.009213,2019-01-03T10:00:53Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.407194,-4.4,0.400819,-0.000868,0.397069,-0.1,0.234254,0.046492,53,29.3,0.284942,59.2,0.29538,-0.007803,2019-01-03T10:01:03Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.407131,-6,0.400756,-0.001446,0.397881,3.9,0.234316,0.047396,53,29.3,0.285317,57.8,0.295817,-0.00825,2019-01-03T10:01:13Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.407006,-6.6,0.400756,-0.001677,0.397506,-1,0.233816,0.046292,53,29.3,0.285504,53.4,0.29663,-0.00959,2019-01-03T10:01:23Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407131,-4.7,0.400819,-0.000983,0.397444,-8,0.232754,0.04468,53,29.3,0.285192,54.3,0.296317,-0.009315,2019-01-03T10:01:33Z,scs-bgx-502
0.286442,57.7,0.285504,-0.005978,0.407131,-5,0.400819,-0.001089,0.397319,-6.2,0.233129,0.045102,53.1,29.3,0.284879,52.1,0.296505,-0.00998,2019-01-03T10:01:43Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407006,-7.9,0.400694,-0.00214,0.397194,-5.9,0.233254,0.045159,53,29.3,0.285567,53.9,0.296567,-0.00941,2019-01-03T10:01:53Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407006,-7.9,0.400694,-0.00214,0.397569,-3.9,0.233316,0.045625,53,29.3,0.285504,54.5,0.296442,-0.009237,2019-01-03T10:02:03Z,scs-bgx-502
0.286129,56.6,0.285504,-0.00629,0.407006,-6,0.400756,-0.001439,0.396694,-8.5,0.233191,0.044568,53,29.3,0.285567,55.1,0.29638,-0.009057,2019-01-03T10:02:13Z,scs-bgx-502
0.286192,56.4,0.285567,-0.006346,0.406756,-6.5,0.400756,-0.001637,0.396756,-9.1,0.233066,0.044448,53,29.3,0.285442,56.2,0.29613,-0.008713,2019-01-03T10:02:23Z,scs-bgx-502
0.285817,55.5,0.285504,-0.006603,0.406256,-5.8,0.400819,-0.001383,0.396819,-9.2,0.233004,0.04442,52.8,29.3,0.285754,55.7,0.29638,-0.00887,2019-01-03T10:02:33Z,scs-bgx-502
0.285442,54.6,0.285442,-0.00686,0.405569,-7.1,0.400819,-0.001833,0.396506,-14.5,0.232379,0.043196,52.7,29.3,0.286379,58.2,0.296317,-0.008127,2019-01-03T10:02:43Z,scs-bgx-502
0.285567,54.6,0.285504,-0.006853,0.405569,-7.1,0.400819,-0.001833,0.397131,-10.6,0.232566,0.044094,52.5,29.3,0.286754,60.2,0.296192,-0.007517,2019-01-03T10:02:53Z,scs-bgx-502
0.285317,54.1,0.285442,-0.006985,0.405006,-9.7,0.400756,-0.002779,0.397444,-7.6,0.232816,0.044771,52.4,29.3,0.287192,60.5,0.29638,-0.007432,2019-01-03T10:03:03Z,scs-bgx-502
0.285254,53.5,0.285504,-0.007165,0.404881,-9.6,0.400756,-0.002746,0.397131,-7,0.233129,0.044914,52.2,29.3,0.287379,59.5,0.29663,-0.007714,2019-01-03T10:03:13Z,scs-bgx-502
0.285192,53.3,0.285504,-0.007228,0.404631,-13,0.400631,-0.003975,0.397131,-13,0.232191,0.043548,52,29.3,0.286879,63.3,0.295755,-0.00657,2019-01-03T10:03:23Z,scs-bgx-502
0.284942,52.4,0.285504,-0.007478,0.404194,-13.5,0.400631,-0.004175,0.396756,-17.4,0.231754,0.042535,51.8,29.3,0.287192,63.6,0.29588,-0.006493,2019-01-03T10:03:33Z,scs-bgx-502
0.284754,51.7,0.285504,-0.007665,0.403756,-12.8,0.400694,-0.003912,0.397256,-12.9,0.232129,0.043581,51.6,29.3,0.287629,64.2,0.296005,-0.00629,2019-01-03T10:03:43Z,scs-bgx-502
0.284879,52.6,0.285442,-0.007422,0.403944,-12.9,0.400694,-0.003962,0.396756,-15.4,0.232066,0.04299,51.4,29.3,0.288192,62.2,0.29663,-0.006902,2019-01-03T10:03:53Z,scs-bgx-502
0.284629,51.7,0.285442,-0.007672,0.403256,-14.2,0.400694,-0.004412,0.396069,-18.9,0.232004,0.042212,51.2,29.3,0.288192,62.6,0.296567,-0.006785,2019-01-03T10:04:03Z,scs-bgx-502
0.284129,49.9,0.285442,-0.008172,0.402756,-14.3,0.400694,-0.004437,0.396506,-15.7,0.232191,0.042923,50.9,29.3,0.288692,63.1,0.296755,-0.006637,2019-01-03T10:04:13Z,scs-bgx-502
0.284192,50.6,0.285379,-0.007991,0.402319,-16,0.400694,-0.005059,0.396319,-12.6,0.232816,0.043646,50.7,29.3,0.289192,64.7,0.296755,-0.006137,2019-01-03T10:04:23Z,scs-bgx-502
0.284254,50.4,0.285442,-0.008047,0.402194,-19,0.400569,-0.006163,0.395381,-20.3,0.232254,0.041889,50.5,29.3,0.289129,66.1,0.296505,-0.00573,2019-01-03T10:04:33Z,scs-bgx-502
0.284192,50.1,0.285442,-0.00811,0.401819,-21.3,0.400506,-0.006975,0.395131,-23,0.232004,0.041274,50.3,29.3,0.288817,65.8,0.29638,-0.005807,2019-01-03T10:04:43Z,scs-bgx-502
0.284067,49.7,0.285442,-0.008235,0.401881,-19.4,0.400569,-0.006291,0.394319,-27.3,0.231879,0.040279,50.1,29.3,0.289192,63.6,0.296942,-0.006489,2019-01-03T10:04:53Z,scs-bgx-502
0.284004,49.5,0.285442,-0.008297,0.401944,-19.1,0.400569,-0.006175,0.394256,-28.4,0.231754,0.040035,50,29.3,0.288629,68.7,0.295817,-0.004938,2019-01-03T10:05:03Z,scs-bgx-502
0.284067,50.1,0.285379,-0.008116,0.402069,-17.7,0.400631,-0.005693,0.393631,-28.4,0.232191,0.040048,49.9,29.3,0.288379,68.7,0.295692,-0.004953,2019-01-03T10:05:13Z,scs-bgx-502
0.284254,50.4,0.285442,-0.008047,0.401944,-19.7,0.400569,-0.006413,0.392756,-31.8,0.232254,0.039264,49.8,29.3,0.288692,65,0.296442,-0.00605,2019-01-03T10:05:23Z,scs-bgx-502
0.284567,51.9,0.285379,-0.007616,0.403006,-17.9,0.400569,-0.005747,0.392006,-34.7,0.232316,0.038605,49.9,29.3,0.287754,63.1,0.296255,-0.006635,2019-01-03T10:05:33Z,scs-bgx-502
0.284567,51.9,0.285379,-0.007616,0.402881,-16.8,0.400631,-0.005356,0.390881,-36,0.232879,0.0383,49.8,29.3,0.287504,61.5,0.29638,-0.00712,2019-01-03T10:05:43Z,scs-bgx-502
0.285379,54.8,0.285379,-0.006804,0.404506,-14.4,0.400631,-0.004496,0.389943,-44.1,0.232254,0.036451,50.1,29.3,0.286192,56.4,0.296505,-0.008667,2019-01-03T10:05:53Z,scs-bgx-502
0.285942,56.8,0.285379,-0.006241,0.405381,-12,0.400694,-0.003633,0.388818,-47.1,0.232566,0.035782,50.5,29.3,0.284567,52.6,0.296255,-0.009822,2019-01-03T10:06:03Z,scs-bgx-502
0.286567,59.4,0.285317,-0.005498,0.406631,-9.1,0.400756,-0.002554,0.389631,-31.9,0.234379,0.039237,51,29.3,0.283192,50,0.295942,-0.01061,2019-01-03T10:06:13Z,scs-bgx-502
0.286254,57.5,0.285442,-0.006047,0.406569,-6.4,0.400819,-0.001599,0.391068,-28.8,0.233879,0.039945,51.2,29.3,0.283817,50.9,0.29613,-0.010338,2019-01-03T10:06:23Z,scs-bgx-502
0.286004,57,0.285379,-0.006179,0.406006,-11.9,0.400631,-0.003577,0.392693,-13.3,0.235191,0.043484,51.3,29.3,0.283629,49.1,0.296317,-0.010877,2019-01-03T10:06:33Z,scs-bgx-502
0.286129,57.5,0.285379,-0.006054,0.406694,-8.9,0.400694,-0.002506,0.391693,-20.5,0.234754,0.041846,51.4,29.3,0.284504,53.5,0.296067,-0.009533,2019-01-03T10:06:43Z,scs-bgx-502
0.286129,57,0.285442,-0.006172,0.406444,-9.2,0.400694,-0.002624,0.391256,-20.4,0.235066,0.041864,51.5,29.3,0.284254,50,0.296505,-0.010605,2019-01-03T10:06:53Z,scs-bgx-502
0.286254,57.9,0.285379,-0.005929,0.407256,-6.2,0.400756,-0.001533,0.391256,-17.6,0.235504,0.042502,51.7,29.3,0.284567,50.3,0.29663,-0.010527,2019-01-03T10:07:03Z,scs-bgx-502
